ads_id,price,description,address,lat,lng
80,1450.0,,"Helsinki, Etu-Toolo, Caloniuksenkatu 3 B",60.17401629999999,24.9201519
81,990.0,,"Espoo, Leppavaara, Leppavaarankatu 7",60.2171101,24.8102652
82,1254.0,,"Espoo, Karvasmaki, Vanha Turuntie 69",60.2054911,24.6559001
83,800.0,,"Espoo, Matinkyla, Markkinakatu 2",60.1603426,24.737268
84,1650.0,,"Espoo, Koukkuniemi, Koukkuniemenkuja 2",60.1536163,24.7645914
85,1250.0,,"Helsinki, Kamppi, Lonnrotinkatu 22 A",60.1646482,24.9339688
86,700.0,,"Helsinki, Kamppi, Malminrinne 2 A",60.1667043,24.9306071
87,835.0,,"Helsinki, Malmi, Markkinatie 15 A 7",60.250651,25.0014436
88,650.0,,"Helsinki, Taka-Toolo, Stenbackinkatu 3 A",60.1895422,24.9153276
89,1195.0,,"Helsinki, Ullanlinna, Pietarinkatu 16 A",60.15702669999999,24.9462718
90,750.0,,"Helsinki, Puistola, Suuntimotie 6",60.27219520000001,25.0447125
91,1090.0,,"Helsinki, Lauttasaari, Sarkiniementie 17 B",60.1523981,24.87717
92,820.0,,"Helsinki, Taka-Toolo, Mannerheimintie 94 A",60.1879702,24.9185109
93,850.0,,"Helsinki, Katajanokka, Amiraalinkatu 4 C",60.16675439999999,24.973191
94,1090.0,,"Helsinki, Hakaniemi, Viherniemenkatu 9 B",60.17332440000001,24.9410248
95,940.0,,"Helsinki, Taka-Toolo, Mannerheimintie 94 A",60.1879702,24.9185109
96,1199.0,,"Helsinki, Ullanlinna, Vuorimiehenkatu 23b B",60.1596305,24.9480234
97,1493.0,,"Helsinki, Jatkasaari, Kap Hornin katu 8",60.15762050000001,24.9203444
98,1190.0,,"Helsinki, Myllypuro, Kiviparintie 2",60.22455189999999,25.0745293
99,1289.0,,"Helsinki, Jatkasaari, Kap Hornin katu 8",60.15762050000001,24.9203444
100,2700.0,,"Helsinki, Kamppi, Lonnrotinkatu 22 A",60.1646482,24.9339688
101,720.0,,"Helsinki, Hakaniemi, Sornaisten rantatie 1B",60.17332440000001,24.9410248
102,1050.0,,"Helsinki, Kalasatama, Capellan puistotie 6",60.1842406,24.982403
103,984.0,,"Helsinki, Kamppi, Eerikinkatu 41",60.1638959,24.9255666
104,880.0,,"Helsinki, Vallila, Eurantie 12 A",60.1960354,24.9621233
