ads_id,price,description,address,lat,lng
25,1015.0,,"Espoo, Leppavaara, Leirikaari 24",60.2104578,24.8076937
26,1027.0,,"Espoo, Matinkyla, Markkinakatu 4 A",60.16070869999999,24.7369593
27,710.0,,"Helsinki, Lassila, Kaupintie 18 A",60.229142,24.8807684
28,1280.0,,"Espoo, Soukka, Alakartanontie 6 B",60.1365026,24.6738126
29,890.0,,"Helsinki, Alppiharju, Aleksis Kiven katu 52-54 C",60.19200290000001,24.9456096
30,750.0,,"Helsinki, Sornainen, Kulmavuorenkatu 4 B",60.1883351,24.9648311
31,844.0,,"Espoo, Kivenlahti, Kivenlahdenkatu 6",60.1544184,24.631855
32,1360.0,,"Espoo, Tuomarila, Ratalaaksonkuja 5 C 11",60.2053665,24.6762937
33,1090.0,,"Helsinki, Etela-Haaga, Laajasuontie 32 B 10",60.21959169999999,24.8959357
34,870.0,,"Helsinki, Puotila, Klaavuntie 4",60.20937319999999,25.0986044
35,2055.3,,"Helsinki, Jatkasaari, Saukonpaadenranta 4",60.1598466,24.9095515
36,1290.3,,"Helsinki, Jatkasaari, Saukonpaadenranta 4",60.1598466,24.9095515
37,784.42,,"Espoo, Tuomarila, Kulovalkeantie 22",60.20750049999999,24.6846329
38,728.7,,"Espoo, Tuomarila, Kulovalkeantie 22",60.20750049999999,24.6846329
39,1014.29,,"Espoo, Tuomarila, Kulovalkeankuja 2",60.2078836,24.6846481
40,1216.86,,"Helsinki, Konala, Ajomiehentie 8",60.2386403,24.8502881
41,1031.39,,"Espoo, Tuomarila, Kulovalkeantie 22",60.20750049999999,24.6846329
42,1698.0,,"Helsinki, Jatkasaari, Saukonpaadenranta",60.1593104,24.9079325
43,1317.84,,"Helsinki, Jatkasaari, Saukonpaadenranta 4",60.1598466,24.9095515
44,1204.0,,"Helsinki, Jatkasaari, Saukonpaadenranta 4",60.1598466,24.9095515
45,1358.0,,"Helsinki, Konala, Ajomiehentie 8",60.2386403,24.8502881
46,1449.42,,"Helsinki, Jatkasaari, Saukonpaadenranta 4",60.1598466,24.9095515
47,1350.0,,"Helsinki, Etu-Toolo, Aurorankatu 15 C",60.1719103,24.9293625
48,771.0,,"Espoo, Tuomarila, Lyhtykuja 4",60.2061106,24.6744993
49,1073.0,,"Helsinki, Puistola, Tapulikaupungintie 13",60.2767296,25.0345024
