ads_id,price,description,address,lat,lng
130,675.0,,"Helsinki, Kallio, Vaasankatu 9 D",60.1884773,24.9591385
131,660.0,,"Helsinki, Lauttasaari, Lauttasaarentie 32",60.16036789999999,24.8799917
132,950.0,,"Helsinki, Etela-Haaga, Artturi Kannistontie 8",60.2187258,24.8954768
133,1180.0,,"Helsinki, Ita-Pasila, Sahkottajankatu 4",60.1976578,24.9393428
134,828.0,,"Helsinki, Mellunkyla, Lupajantie 2",60.233229,25.1043706
135,945.0,,"Helsinki, Viikki, Agronominraitti 2",60.2339619,25.0354691
136,1350.0,,"Helsinki, Aurinkolahti, Nukkeruusunkuja 3",60.2035109,25.1485098
137,850.0,,"Helsinki, Oulunkyla, Makitorpantie 18-20 B",60.224645,24.9517451
138,830.0,,"Helsinki, Kallio, Toinen Linja 15 A",60.1822967,24.9468675
139,647.0,,"Helsinki, Kannelmaki, Paimenhuilunpolku 7 B",60.2422103,24.8898337
140,1300.0,,"Helsinki, Taka-Toolo, Eino Leinon katu 7",60.18381959999999,24.9191626
141,850.0,,"Helsinki, Lauttasaari, Lauttasaarentie 24-26",60.1604444,24.8833004
142,1360.0,,"Helsinki, Sornainen, Lintulahdenkatu 6",60.1842452,24.9613686
143,820.0,,"Helsinki, Kruununhaka, Liisankatu 9",60.1743065,24.9576907
144,695.0,,"Espoo, Espoon keskus, Valakuja 6",60.2030538,24.6601914
145,1275.0,,"Helsinki, Hietalahti, Kalevankatu 56 a B",60.16253769999999,24.9246176
146,670.0,,"Espoo, Bodom, Bodomintie 4",60.259886,24.6969654
147,1465.0,,"Helsinki, Taka-Toolo, Stenbackinkatu 5",60.1893932,24.9150765
148,1077.0,,"Helsinki, Vuosaari, Ulappasaarentie 4",60.21052989999999,25.137397
149,750.0,,"Espoo, Kilo, Lansantie 23A A",60.212059,24.7675811
150,2679.0,,"Helsinki, Munkkiniemi, Kadetintie 6",60.1955778,24.8788576
151,850.0,,"Helsinki, Kamppi, Kalevankatu 52",60.1631979,24.9265157
152,1215.0,,"Espoo, Kaitaa, Jarvitorppa 4",60.1479989,24.671198
