ads_id,price,description,address,lat,lng
461,930.0,,"Helsinki, Toolo, Kivelankatu 5-7",60.1803312,24.9264135
462,1313.5,,"Helsinki, Herttoniemi, Abraham Wetterin tie 14 D 65",60.19314250000001,25.046611
463,1000.0,,"Helsinki, Toolo, Kivelankatu 5-7",60.1803312,24.9264135
464,800.0,,"Helsinki, Kruununhaka, Meritullinkatu 26",60.174504,24.9579718
465,1315.0,,"Espoo, Tuomarila, Kulovalkeantie 21",60.2076112,24.6851492
466,1315.0,,"Espoo, Tuomarila, Kulovalkeantie 21",60.2076112,24.6851492
467,700.0,,"Helsinki, Etela-Haaga, Ristolantie 20 A",60.21286660000001,24.8935497
468,935.0,,"Helsinki, Sornainen, Hameentie 48",60.18669320000001,24.9610531
469,970.0,,"Helsinki, Sornainen, Hameentie 48",60.18669320000001,24.9610531
470,771.0,,"Espoo, Tapiola, Neulaspolku 1",60.17870959999999,24.81409
471,943.0,,"Espoo, Matinkyla, nelikkotie 2",60.1619585,24.7407391
472,1251.0,,"Helsinki, Jatkasaari, Tyynenmerenkatu 5",60.1579789,24.9214696
473,755.0,,"Espoo, Kiltakallio, Viirikuja 1",60.1995181,24.6575346
474,950.0,,"Helsinki, Lauttasaari, Melkonkatu 4 C",60.1482281,24.8841642
475,1242.0,,"Helsinki, Itakeskus, Kauppakartanonkuja 3",60.2072733,25.0765564
476,1431.0,,"Helsinki, Sornainen, Kaenkuja 8",60.185143,24.9658424
477,1750.0,,"Espoo, Saunalahti, Lansiviitta 5 C",60.16681869999999,24.6102685
478,990.0,,"Helsinki, Etu-Toolo, Minna Canthin katu 9",60.1863202,24.918705
479,840.0,,"Espoo, Leppavaara, Kyyhkysmaki 14",60.2283926,24.8087842
480,1011.0,,"Helsinki, Roihuvuori, Roihuvuorentie 6a-6b",60.1960756,25.0534866
481,1030.0,,"Helsinki, Tapulikaupunki, Vaakamestarinpolku 2",60.2769436,25.0219457
482,547.0,,"Helsinki, Roihuvuori, Satumaanpolku 5 A",60.1958956,25.0572757
483,1150.0,,"Helsinki, Pitajanmaki, Pitajanmaentie 20 A",60.2168617,24.8704763
