ads_id,price,description,address,lat,lng
28,895.0,,"Helsinki, Kallio, Kaarlenkatu 15 C",60.1865975,24.9514504
29,930.0,,"Helsinki, Taka-Toolo, Topeliuksenkatu 19 A",60.18409980000001,24.918036
30,1190.0,,"Helsinki, Kruununhaka, Mariankatu 19 A",60.1728569,24.9565773
31,1150.0,,"Helsinki, Kamppi, Etelainen Rautatiekatu 16 a",60.1683718,24.924984
32,1098.0,,"Helsinki, Kruununhaka, Meritullinkatu 13 A",60.1725615,24.9585419
33,1590.0,,"Espoo, Olari, Aamutie 2",60.1694338,24.7436677
34,778.0,,"Helsinki, Ita-Pasila, Jarrumiehenkatu 2",60.2011878,24.9405208
35,1063.0,,"Helsinki, Lansi-Pasila, Palkkatilankatu 9",60.19666179999999,24.9237851
36,763.0,,"Helsinki, Vuosaari, Leikosaarenkuja 4",60.202347,25.1386179
37,674.0,,"Espoo, Soukka, Soukankaari 13",60.1408016,24.6673884
38,900.0,,"Helsinki, Ullanlinna, Pietarinkatu 1 E",60.15813430000001,24.9520139
39,888.0,,"Espoo, Espoonlahti, Ulappakatu 1 G",60.1508655,24.6550839
40,940.0,,"Espoo, Espoonlahti, Ulappakatu 1 G",60.1508655,24.6550839
41,1080.0,,"Espoo, Espoonlahti, Ulappakatu 1 F",60.1508655,24.6550839
