ads_id,price,description,address,lat,lng
770,1290.0,,"Helsinki, Konala, Ristipellontie 6",60.2386042,24.8519191
771,892.0,,"Espoo, Painiitty, Lotankatu 3",60.2054911,24.6559001
772,2100.0,,"Espoo, Tapiola, Tuulikuja 4 C",60.1713438,24.8007668
773,1130.0,,"Espoo, Laajalahti, Heinjoenpolku 2 A-J",60.2035545,24.802476
774,900.0,,"Helsinki, Rastila, Retkeilijankatu 3 A",60.20592319999999,25.1204993
775,2800.0,,"Helsinki, Lauttasaari, Veneentekijankuja 6",60.1524373,24.8888345
776,1408.0,,"Helsinki, Lansi-Pasila, Kuuluttajankatu 2",60.2050512,24.9178006
777,1695.0,,"Helsinki, Torpparinmaki, Ylatuvantie 6 as 3",60.2579567,24.9478094
778,1051.0,,"Helsinki, Lansi-Pasila, Kuuluttajankatu 2",60.2050512,24.9178006
779,1200.0,,"Helsinki, Ullanlinna, Laivurinkatu 35 B",60.1588349,24.9421833
780,2120.0,,"Helsinki, Lauttasaari, Sarkiniementie 11",60.1504145,24.8780428
781,1500.0,,"Helsinki, Herttoniemenranta, Benktankuja 1 A",60.1861111,25.0320108
782,890.0,,"Helsinki, Kallio, Alppikatu 5 D",60.1851181,24.9415952
783,995.0,,"Espoo, Niittymaa, Malmiportti 4",60.2054911,24.6559001
784,900.0,,"Espoo, Matinkyla, Etuniementie 1 B",60.1604542,24.7244342
785,1380.0,,"Espoo, Kauklahti, Tegelhagen 2",60.193511,24.6001017
786,1650.0,,"Espoo, Malminmaki, Malminmaentie 5",60.1811079,24.6839356
787,1113.46,,"Helsinki, Viikki, Viikinportti 2",60.2265964,25.008537
788,950.0,,"Espoo, Tapiola, Mantyviita 3",60.1789916,24.8127412
789,2250.0,,"Helsinki, Kalasatama, Antareksenkatu 22",60.18507699999999,24.979499
790,2850.0,,"Espoo, Haukilahti, Haukilahdenranta 5",60.1584222,24.7712437
791,1347.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
792,797.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
793,968.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
794,1340.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
795,1095.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
796,1845.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
797,896.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
798,1222.0,,"Espoo, Tapiola, Elosalamantie 2",60.17195959999999,24.8079867
