ads_id,price,description,address,lat,lng
12,900.0,,"Helsinki, Ullanlinna, Pietarinkatu 1 E",60.15813430000001,24.9520139
13,888.0,,"Espoo, Espoonlahti, Ulappakatu 1 G",60.1508655,24.6550839
14,778.0,,"Espoo, Espoonlahti, Ulappakatu 1 G",60.1508655,24.6550839
15,1080.0,,"Espoo, Espoonlahti, Ulappakatu 1 F",60.1508655,24.6550839
16,1080.0,,"Espoo, Espoonlahti, Ulappakatu 1 F",60.1508655,24.6550839
17,1140.0,,"Helsinki, Puistola, Tapulikaupungintie 13",60.2767296,25.0345024
18,1253.0,,"Espoo, Matinkyla, Maailman-Matti 2",60.16242499999999,24.7399043
19,3400.0,,"Espoo, Ruukinrannantie 14 D",60.20607219999999,24.8221744
20,1240.0,,"Helsinki, Vanhankaupunginlahti, Jokisuunpolku 2 A",60.17332440000001,24.9410248
21,1161.0,,"Espoo, Matinkyla, Matinniitynkuja 1",60.160032,24.7451076
22,1370.0,,"Helsinki, Malminkartano, Luutnantinpolku 7 E 64",60.2461655,24.8672907
23,1118.0,,"Espoo, Leppavaara, Linnatullinkatu 1",60.2189922,24.8083298
24,920.0,,"Helsinki, Myllypuro, Karistimentie 1 D",60.2270439,25.0702
