ads_id,price,description,address,lat,lng
660,1790.0,,"Espoo, Leppavaara, Leppavaarankatu 12 as.",60.2169587,24.8096488
661,1450.0,,"Helsinki, Etu-Toolo, Apollonkatu 5 B",60.1758683,24.9268751
662,900.0,,"Helsinki, Lauttasaari, Lauttasaarentie 35 A",60.1606601,24.879126
663,912.0,,"Espoo, Matinkyla, Puntaritie 5",60.161721,24.7347627
664,1250.0,,"Helsinki, Lauttasaari, Hakolahdentie 11 B",60.15600999999999,24.8686017
665,1610.0,,"Helsinki, Arabiankatu 4 C 78",60.20681990000001,24.9769599
666,1115.0,,"Helsinki, Sornainen, Paaskylanrinne 8 A",60.1881862,24.9666316
667,1700.0,,"Helsinki, Katajanokka, Kanavakatu 7 C",60.16481,24.9694786
668,1040.0,,"Espoo, Haukilahti, Salakkatie  1 A 8",60.1640369,24.7795923
669,1794.0,,"Helsinki, Kannelmaki, Pasuunatie 2b",60.2408732,24.8720145
670,1670.0,,"Espoo, Tapiola, Revontulentie 11",60.1719133,24.8040988
671,1004.0,,"Espoo, Makkyla, Adjutantinkatu 3",60.22170629999999,24.8348804
672,923.0,,"Helsinki, Etela-Haaga, Ristolantie 19",60.2130182,24.8939665
673,1500.0,,"Espoo, Tapiola, Puhurinpolku 1",60.1742654,24.789714
674,4500.0,,"Helsinki, Ullanlinna, Tahtitorninkatu 8",60.16109489999999,24.9537594
675,1950.0,,"Helsinki, Vartioharju, Ruotsinsalmenkuja 3",60.2153758,25.1128655
676,3200.0,,"Helsinki, Kaartinkaupunki, Bernhardinkatu 7",60.1636716,24.9501715
677,980.0,,"Helsinki, Lauttasaari, Haahkapolku 3",60.1562075,24.878492
678,900.0,,"Helsinki, Kapyla, Osmontie 45",60.219779,24.9481824
679,912.0,,"Helsinki, Itakeskus, Kauppakartanonkuja 3",60.2072733,25.0765564
680,950.0,,"Helsinki, Taka-Toolo, Messeniuksenkatu 6",60.1880534,24.914249
681,850.0,,"Helsinki, Tapulikaupunki, Kamnerintie 12",60.2765363,25.0275366
682,1079.0,,"Espoo, Tapiola, Kaupinkalliontie 5",60.1785714,24.8019944
