ads_id,price,description,address,lat,lng
267,2085.67,,"Helsinki, Lauttasaari, Vattuniemenkuja 8",60.1533252,24.8822535
268,1098.03,,"Helsinki, Lauttasaari, Vattuniemenkuja 8",60.1533252,24.8822535
269,3200.0,,"Helsinki, Lansi-Pakila, Ripusuontie 19 B",60.2467218,24.9403021
270,790.0,,"Helsinki, Munkkivuori, Porintie 9",60.2045566,24.8676564
271,788.0,,"Espoo, Tapiola, Elosalamantie 4",60.17110719999999,24.808116
272,965.0,,"Helsinki, Herttoniemi, Hiihtomaentie 44",60.2062311,25.0342865
273,999.0,,"Helsinki, Etela-Haaga, Vanha Viertotie 9",60.2105514,24.8860446
274,1920.0,,"Espoo, Eestinlaakso, Eestintaival 3",60.16971539999999,24.6751341
275,1000.0,,"Helsinki, Kallio, Vilhonvuorenkuja 4",60.1863043,24.962607
276,989.0,,"Helsinki, Malminkartano, Naavapolku 4",60.2540382,24.848335
277,760.0,,"Helsinki, Rastila, Retkeilijankatu 3 A",60.20592319999999,25.1204993
278,770.0,,"Helsinki, Rastila, Retkeilijankatu 5 A",60.2058997,25.1208972
279,780.0,,"Helsinki, Rastila, Retkeilijankatu 5 A",60.2058997,25.1208972
280,750.0,,"Helsinki, Rastila, Retkeilijankatu 7 A",60.205602,25.12218
281,750.0,,"Helsinki, Rastila, Retkeilijankatu 7 A",60.205602,25.12218
282,980.0,,"Espoo, Matinkyla, Etuniementie 1 C",60.1604542,24.7244342
283,760.0,,"Espoo, Matinkyla, Etuniementie 1 C",60.1604542,24.7244342
284,1140.0,,"Espoo, Matinkyla, Etuniementie 1 C",60.1604542,24.7244342
285,1320.0,,"Espoo, Matinkyla, Etuniementie 1 D",60.1604542,24.7244342
286,1230.0,,"Espoo, Matinkyla, Etuniementie 1 E",60.1604542,24.7244342
287,1550.0,,"Espoo, Matinkyla, Etuniementie 1 E",60.1604542,24.7244342
288,1416.0,,"Helsinki, Etela-Haaga, Vanha Viertotie 9",60.2105514,24.8860446
289,1430.0,,"Helsinki, Kaivopuisto, Laivasillankatu 14 B",60.1606854,24.9556458
290,1017.0,,"Espoo, Kivenlahti, Jalkimaininki 4",60.1540942,24.6440628
291,1025.0,,"Espoo, Matinkyla, Kala-Maija 3",60.1591653,24.7407618
292,1250.0,,"Helsinki, Mellunmaki, Kaunispaantie 3 I",60.2330969,25.1281227
293,630.0,,"Helsinki, Punavuori, Sinebrychoffinkatu 11 C",60.1622507,24.9343124
