ads_id,price,description,address,lat,lng
1063,1721.0,,"Helsinki, Keskusta, Eerikinkatu 24",60.17332440000001,24.9410248
1064,1594.0,,"Helsinki, Etela-Haaga, Vanha viertotie 8",60.2100407,24.8869756
1065,816.0,,"Helsinki, Itakeskus, Kauppakartanonkatu 17",60.2067176,25.0775961
1066,1721.0,,"Helsinki, Keskusta, Eerikinkatu 24",60.17332440000001,24.9410248
1067,0.0,,"Helsinki, Itakeskus, Lehdokkipolku 5 C 28",60.20826079999999,25.089643
1068,1654.0,,"Espoo, Kivenlahti, Tyrskyvuori 4",60.1486793,24.6370734
1069,796.0,,"Espoo, Kivenlahti, Aallonhuippu 4",60.1509698,24.6379218
1070,1450.0,,"Helsinki, Mellunkyla, Nupikuja 2",60.2325787,25.1235735
1071,902.19,,"Espoo, Suurpelto, Piilipuuntie 1 C",60.1850196,24.7397957
1072,1480.0,,"Espoo, Lahnus, Kytopellonrinne 6",60.3371416,24.7237021
1073,1184.0,,"Helsinki, Herttoniemi, Abraham Wetterin tie 16 A 4",60.1926123,25.0413822
1074,1097.0,,"Espoo, Espoonlahti, Ulappakatu 1 J",60.1508655,24.6550839
1075,1390.0,,"Helsinki, Kamppi, Eerikinkatu 43 D",60.1636574,24.9248873
1076,1198.51,,"Espoo, Matinkyla, Matinkallio 2 B",60.1622542,24.7480484
1077,480.0,,"Espoo, Niipperi, Peltoportti 3",60.2808297,24.741416
1078,789.0,,"Helsinki, Etela-Haaga, Ansaritie 1a",60.2087703,24.8865511
1079,1156.0,,"Helsinki, Pikku Huopalahti, Tilkankatu 23b",60.20099689999999,24.8957478
1080,3058.0,,"Helsinki, Moisiontie 10",60.2711269,25.0291926
1081,1875.0,,"Helsinki, Keskusta, Eerikinkatu 24",60.17332440000001,24.9410248
1082,2522.0,,"Espoo, Leppavaara, Leppavaarankatu 17",60.21733020000001,24.8032492
1083,2490.0,,"Helsinki, Kulosaari, Waino Aaltosen tie 9b",60.1875745,24.9992697
1084,2290.0,,"Helsinki, Munkkiniemi, Rantapolku 15",60.1974229,24.8693261
1085,3200.0,,"Helsinki, Ullanlinna, Korkeavuorenkatu 6",60.1607911,24.9463052
1086,1957.0,,"Espoo, Kivenlahti, Tyrskyvuori 4",60.1486793,24.6370734
1087,4600.0,,"Helsinki, Tammisalo, Jatasalmentie 6 A",60.19032579999999,25.0676332
1088,945.0,,"Helsinki, Haaga, Nayttelijantie 22",60.2313659,24.8923046
1089,1630.0,,"Espoo, Tapiola, Revontulentie 11",60.1719133,24.8040988
