id,description,price,address,URL,image,lat,lng,agency,bus_stop_code,dist,bus
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2160
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2147
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2145
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2143
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2165
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,6173Z
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2160T
185713,"kerrostalo, 51, 5 m2 | 2h+k",788,"Espoo, Tapiola, Elosalamantie 4",http://www.vuokraovi.com//vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/185713,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/568/265/142910568265666_600x450.jpg,60.17110719999999,24.808116,SATO Vuokraus ja myynti / Helsinki,E2302,317,2121T
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4060,120,1090N
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4060,120,1802
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4060,120,1081
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4060,120,1802K
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4059,145,1090N
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4059,145,1802
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4059,145,1081
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4059,145,1802K
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4766,192,1802
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4766,192,1802K
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4057,202,1090N
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4057,202,1802
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4057,202,1081
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4057,202,1802K
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4767,202,1802
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4767,202,1802K
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4058,221,1090N
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4058,221,1802
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4058,221,1081
185715,"kerrostalo, 52 m2 | 2h+k",965,"Helsinki, Herttoniemi, Hiihtomaentie 44",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemi/kerrostalo/kaksio/185715,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/567/248/142910567248844_600x450.jpg,60.2062311,25.0342865,SATO Vuokraus ja myynti / Helsinki,4058,221,1802K
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1664,8,1031
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),,57,0
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1514,147,7355T
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1514,147,1045
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1514,147,1059
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1514,147,7346
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1514,147,7355
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1514,147,1031
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,1052
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2248A
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2270
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2231
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,1059
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,4360K
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2231N
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2270N
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2248
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,1032
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2247A
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,2247
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,4300N
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1513,148,4360
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1512,173,4364
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1512,173,4362N
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1512,173,2315
185711,"kerrostalo, 48 m2 | 2h+kk+sauna+parveke",999,"Helsinki, Etela-Haaga, Vanha Viertotie 9",http://www.vuokraovi.com//vuokra-asunto/helsinki/etela-haaga/kerrostalo/kaksio/185711,http://d2ue5ppt0wsjaa.cloudfront.net/voimg/142/910/564/008/14291056400871_600x450.jpg,60.2105514,24.8860446,Ovenia (co. Keskinainen Elakevakuutusyhtio Ilmarinen),1512,173,4361
