id,description,price,address,URL,lat,lng
187800,"kerrostalo, 30, 5 m2 | 1h + kk + kph + terassi",650.0,"Helsinki, Malmi, Tyynelankuja 5 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/malmi/kerrostalo/yksio/187800,0,0
187785,"kerrostalo, 35, 5 m2 | 1H+K",912.0,"Helsinki, Toolo, Mechelininkatu 6",http://www.vuokraovi.com//vuokra-asunto/helsinki/toolo/kerrostalo/yksio/187785,0,0
187784,"kerrostalo, 50, 5 m2 | 2H+KK+S",983.0,"Helsinki, Sornainen, Hameentie 17 B",http://www.vuokraovi.com//vuokra-asunto/helsinki/sornainen/kerrostalo/kaksio/187784,0,0
187783,"kerrostalo, 41, 5 m2 | 1H+KK",896.0,"Helsinki, Sornainen, Hameentie 48",http://www.vuokraovi.com//vuokra-asunto/helsinki/sornainen/kerrostalo/yksio/187783,0,0
187779,"kerrostalo, 35 m2 | 1h, kk, kh, alkovi",820.0,"Helsinki, Hakaniemi, Hakaniemenranta 26",http://www.vuokraovi.com//vuokra-asunto/helsinki/hakaniemi/kerrostalo/yksio/187779,0,0
187778,"kerrostalo, 15 m2 | 1h + kk + kph + alkovi",625.0,"Helsinki, Kamppi, Eerikinkatu 23 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/kamppi/kerrostalo/yksio/187778,0,0
187752,"kerrostalo, 40, 5 m2 | 2h + avok + kph + s + lasitett",995.0,"Helsinki, Sornainen, Lintulahdenaukio 10 A",http://www.vuokraovi.com//vuokra-asunto/helsinki/sornainen/kerrostalo/kaksio/187752,0,0
187747,"kerrostalo, 53 m2 | 2h + avok + kph + s + lasitett",900.0,"Helsinki, Pukinmaki, Johan Bockin kuja 10 E",http://www.vuokraovi.com//vuokra-asunto/helsinki/pukinmaki/kerrostalo/kaksio/187747,0,0
187742,"kerrostalo, 44, 5 m2 | 2h + avok + kph + lasitettu p",895.0,"Helsinki, Herttoniemenranta, Niittaajankatu 4 C",http://www.vuokraovi.com//vuokra-asunto/helsinki/herttoniemenranta/kerrostalo/kaksio/187742,0,0
187741,"kerrostalo, 48 m2 | 2h + avok + kph + s + lasitett",850.0,"Espoo, Leppavaara, Leppavaarankatu 7 A",http://www.vuokraovi.com//vuokra-asunto/espoo/leppavaara/kerrostalo/kaksio/187741,0,0
